customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
36675827,Xiti Chowdhury,naksh47@example.com,920000000000,"47/62, Dhar, Jaipur-105116",Patiala,230470,19-12-2024,Inactive,15,1143.03
80800079,Shivani Barad,csanghvi@example.net,919000000000,"62/36, Bhatnagar Zila, Tiruchirappalli-339874",Bidhannagar,221116,20-12-2024,Inactive,18,508.84
45066676,Lipika Murthy,lankayagnesh@example.com,914000000000,"55, Bassi Marg, Bhilwara 898751",Satna,469678,21-12-2024,Premium,1,1076.85
1060685,Yadavi Rajagopalan,dipta24@example.net,913000000000,"48
Choudhary Ganj, Gorakhpur 965066",Mango,449803,22-12-2024,Inactive,4,999.24
87536050,Rushil Raja,xrau@example.org,917000000000,"H.No. 197
Mody Zila
Sirsa 179676",Vadodara,593400,23-12-2024,Regular,18,1857.99
67829645,Akshay Vohra,sainigam@example.net,915000000000,"35, Ramaswamy Road, Munger 879775",Jamalpur,675581,24-12-2024,New,4,711.83
45700473,Omkaar Padmanabhan,vedantgrover@example.com,915000000000,"808
Balakrishnan Ganj, Begusarai 914766",Thoothukudi,88698,25-12-2024,Inactive,12,525.38
90144978,Pooja Lad,kothariyashoda@example.net,915000000000,"013
Sarma Circle
Rohtak 943634",Chittoor,216756,26-12-2024,Regular,3,1017.23
96629258,Liam Joshi,choudharyelijah@example.net,916000000000,"78/80, Venkataraman, Lucknow 671983",Chandigarh,918398,27-12-2024,Inactive,14,1462.21
76925460,Tara Narasimhan,reva48@example.org,914000000000,"29, Tak Path, Yamunanagar 262795",Kharagpur,501619,28-12-2024,Regular,2,1526.55
59190584,Xiti Tata,jgolla@example.com,912000000000,"77/806, Sethi Nagar
Phusro-516017",Vijayawada,483920,29-12-2024,Premium,6,1175.38
24323106,Faras Edwin,janani01@example.net,913000000000,"96/09
Jaggi Circle
Siwan-762214",Amaravati,840367,30-12-2024,Inactive,19,384.21
66354642,Priya Behl,pdas@example.org,918000000000,"H.No. 37, Karpe Marg
Rajkot 008569",Tenali,696330,31-12-2024,Premium,7,1153.17
17390673,Raghav Wali,forum17@example.net,912000000000,"49/45, Doctor Road, Anand-556316",Korba,669102,01-01-2025,Regular,16,1043.26
80419534,Gunbir Pandey,baradvihaan@example.com,914000000000,"109, Bose Path
Bharatpur 828807",Sagar,841623,02-01-2025,Premium,19,993.78
4439806,Balendra Sethi,johalmadhavi@example.net,913000000000,"89/706, Grewal Street, Jalgaon-268348",Mathura,838796,03-01-2025,New,7,790.59
89811984,Saumya Yadav,mseshadri@example.net,916000000000,"H.No. 132, Behl Path, Kakinada 191344",Ramgarh,309567,04-01-2025,Regular,3,1957.67
44223796,Bakhshi Lad,indira89@example.com,910000000000,"38/453
Dasgupta Chowk, Tirunelveli-600855",Erode,41954,05-01-2025,Regular,16,1449.84
88223261,Yoshita Suri,xiti38@example.com,915000000000,"H.No. 42, Wali
Panihati-273533",Navi Mumbai,578028,06-01-2025,Regular,7,532.31
90372221,Rajeshri Hayre,pahal62@example.com,919000000000,"H.No. 571, De Chowk, Rampur-364379",Jabalpur,262984,07-01-2025,Regular,6,1923.68
87213891,Janani Malhotra,idikaamble@example.com,915000000000,"H.No. 54
Chowdhury Road, Phusro-208073",Sonipat,813317,08-01-2025,New,1,1382.19
45729563,Jagvi Chaudry,ishenoy@example.org,913000000000,"58/545, Doctor Zila, Sri Ganganagar 092880",Bijapur,919273,09-01-2025,New,14,725.66
10706516,Charita Srivastava,dakshesh23@example.org,918000000000,"57/12, Narula Road
Karaikudi 600784",Miryalaguda,85972,10-01-2025,Regular,13,1420.97
25526479,Mason Doctor,siyasinghal@example.net,913000000000,"H.No. 45
Nadig Ganj, Ongole-168533",Hazaribagh,154794,11-01-2025,Regular,2,391.73
90902199,Faras Dua,sairajagopal@example.com,911000000000,"72/803, Puri Ganj, Kottayam 970220",Kishanganj,502489,12-01-2025,Regular,17,707.15
89874335,Mitali Sheth,sinhahemang@example.org,912000000000,"58/50, Batta Zila, Chandigarh 648087",Raiganj,701928,13-01-2025,New,15,808.55
27381533,Zayan Guha,bahriforum@example.net,917000000000,"64/71, D’Alia Circle
Kochi 188675",Rampur,831630,14-01-2025,Premium,9,1414.83
50652833,Aarnav Mittal,mohananika@example.org,911000000000,"H.No. 921, Choudhary Marg
Ahmednagar-371806",Belgaum,138728,15-01-2025,Premium,16,274.21
65391539,Yashica Khurana,kkata@example.org,916000000000,"H.No. 134, Mangat
Jamshedpur-231579",Satara,480445,16-01-2025,New,3,446.4
59517074,Aarav Murty,chadhameera@example.com,913000000000,"H.No. 17, Mane Circle
Davanagere 301952",Ichalkaranji,862020,17-01-2025,Premium,3,1693.23
66943324,Gavin Karnik,rudrakrishna@example.com,915000000000,"36/02
Padmanabhan Ganj, Saharsa 133874",Gorakhpur,851838,18-01-2025,Premium,19,1013.57
67386193,Wakeeta Khurana,pillaifariq@example.net,919000000000,"H.No. 48, Luthra Ganj
Baranagar-391311",Pali,488313,19-01-2025,Regular,14,1029.98
96009692,Panini Naik,ekapad42@example.org,920000000000,"64/48
Nigam, Proddatur-341138",Bhagalpur,700626,20-01-2025,Regular,15,1970.23
89986926,Manya Barad,vihaandey@example.net,914000000000,"H.No. 15
Kalita Marg, Bijapur-881606",Kota,455704,21-01-2025,New,18,1235.14
58170168,Urmi Bansal,vamakshiramachandran@example.org,918000000000,"497
Madan, Anantapuram-223901",Sasaram,480016,22-01-2025,Premium,16,757.56
17392512,Lavanya Bumb,iwable@example.net,911000000000,"30/18
Bath Zila, Vijayanagaram 234562",Secunderabad,103058,23-01-2025,Premium,14,1902.78
10038382,Rajata Balay,sanaya20@example.net,914000000000,"43
Sood Circle
Anand 032303",Bahraich,605355,24-01-2025,Inactive,3,339.73
98691989,Dakshesh Lala,wsathe@example.org,913000000000,"H.No. 246
Khosla Path, Parbhani 480197",Bhavnagar,312609,25-01-2025,Regular,18,1980.1
14323169,Jai Raj,widishamerchant@example.org,914000000000,"54
Ramanathan Chowk, Miryalaguda-463278",Firozabad,781242,26-01-2025,Inactive,20,1651.18
67729191,Arin Grover,rsehgal@example.org,911000000000,"24
Ratta Nagar, Mumbai 505338",Karimnagar,981853,27-01-2025,New,17,722.69
57063557,Vaishnavi Srinivas,onisubramaniam@example.org,920000000000,"H.No. 54
Kumer, Ahmednagar-380592",Raurkela Industrial Township,307921,28-01-2025,Inactive,5,1465.59
83058329,Fariq Arya,aradhanaramachandran@example.com,913000000000,"90/99
Samra Marg, Belgaum-250930",Varanasi,807586,29-01-2025,Inactive,6,248.96
17521263,Tanvi Patla,kvarughese@example.com,913000000000,"H.No. 90
Pant Ganj
Bally 308097",Serampore,580825,30-01-2025,Inactive,19,1990.96
37904682,Krisha Shere,ssarin@example.org,914000000000,"209, Hegde Ganj
Bidhannagar 176217",Bhimavaram,730139,31-01-2025,Premium,20,567.65
30447453,Jagrati Lad,bjain@example.com,914000000000,"379, Cherian Zila, Panihati 138451",Thanjavur,425881,01-02-2025,Premium,14,389.39
73661993,Elijah Verma,jiyer@example.org,911000000000,"H.No. 87, Kuruvilla Marg, Madhyamgram 992879",Hajipur,170699,02-02-2025,Inactive,2,1800.62
97277696,Ijaya Halder,hariyug@example.net,910000000000,"506, Mohanty Chowk, Bulandshahr 342089",Jamalpur,190033,03-02-2025,Premium,8,1630.93
27336589,Bishakha Bhargava,siyathakur@example.org,917000000000,"41/83, Walia Path, Pune 923796",Ghaziabad,702025,04-02-2025,New,11,678.05
66499992,Anirudh Barad,nsundaram@example.org,917000000000,"29/059
Parsa Zila
Serampore-060287",Haridwar,240315,05-02-2025,Regular,11,927
14367270,Ganga Mody,siddharthkale@example.com,915000000000,"87
Barman Zila
Guna 597819",Jabalpur,191949,06-02-2025,Inactive,16,763.23
30373140,Sai Dhingra,jnagarajan@example.com,911000000000,"H.No. 191
Sarraf Path, Guntur-844266",Kishanganj,125766,07-02-2025,Regular,2,596.71
96171594,Pratyush Tak,ibanik@example.org,914000000000,"H.No. 885
Kara, Nadiad 204192",Jodhpur,808731,08-02-2025,Regular,19,385.02
35402531,Eta Gola,khareurishilla@example.com,911000000000,"H.No. 24
Khalsa Nagar
Kalyan-Dombivli-228271",Kulti,872429,09-02-2025,New,11,1808.3
82989313,Finn Ghose,chanderlogan@example.org,915000000000,"34/85
Sandhu Path, Dharmavaram 398768",Deoghar,667126,10-02-2025,Inactive,15,1060.18
93826036,Reyansh Sarma,awason@example.org,913000000000,"528, Dar Ganj
Kurnool-850226",Hazaribagh,267488,11-02-2025,Premium,19,1143.97
87444738,Meghana Prabhu,comarfrado@example.net,912000000000,"33/015
Basu Chowk
Hazaribagh 623922",Satna,647152,12-02-2025,Inactive,9,1435.78
92356639,Girish Lall,nihalmani@example.net,919000000000,"H.No. 722
Badal Street, Sangli-Miraj & Kupwad 073500",Udaipur,558949,13-02-2025,Inactive,10,261.81
46836361,Champak Nazareth,gabrielkapadia@example.org,912000000000,"66/47, Mitra Nagar
Tinsukia-056627",Bikaner,287396,14-02-2025,Premium,16,545.22
25770577,Janya Chhabra,sachdevabdul@example.net,920000000000,"546
Sampath Circle, Kurnool 566625",Jaipur,799444,15-02-2025,Regular,17,1095.13
59094034,Ekanta Dass,johalkala@example.net,918000000000,"H.No. 49
Khare Zila, Khammam-745540",Nangloi Jat,513907,16-02-2025,Regular,1,771.9
65543312,Logan Pillay,krish11@example.com,913000000000,"05, Buch Street, Faridabad 972146",Mumbai,706490,17-02-2025,New,4,1209.29
28205701,Vedika D’Alia,dhillonthomas@example.com,913000000000,"76/920
Reddy Ganj, Motihari-005549",Panvel,289627,18-02-2025,Inactive,10,1286.02
81346291,Yashasvi Acharya,ramaswamyedhitha@example.org,917000000000,"209
Ravi Ganj
Sambhal 050363",Nizamabad,656769,19-02-2025,Premium,11,490.48
79764458,Bhavani Kant,mekhala15@example.org,916000000000,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737,20-02-2025,New,3,501.25
42101831,Eshana Dutt,neelima02@example.net,912000000000,"84/796, Raju Nagar
Ballia-732796",Madhyamgram,546948,21-02-2025,Inactive,8,212.33
34657654,Vidhi Devi,zaid59@example.com,912000000000,"95, Srivastava Road, Rourkela 177189",Ramgarh,189096,22-02-2025,Inactive,18,1243.18
3730316,Ishanvi Shankar,daksha35@example.org,913000000000,"356
Mohan Nagar
Cuttack-228642",Berhampore,968515,23-02-2025,Regular,10,215.72
86479284,Harini Kadakia,jacobmadan@example.org,917000000000,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863,24-02-2025,Premium,9,461.87
81174361,Shivansh Sawhney,kkhalsa@example.org,915000000000,"H.No. 92
Venkatesh Circle, Burhanpur-429078",Bhopal,487403,25-02-2025,Inactive,12,223.29
13251137,Ekalinga Vasa,kibesiddharth@example.net,911000000000,"926, Pradhan Ganj, Silchar-691207",Rampur,87377,26-02-2025,Premium,2,1633.07
53523251,Yashoda Chauhan,unnigoswami@example.net,917000000000,"64/682, Mannan Circle
Farrukhabad 476505",Ranchi,290313,27-02-2025,New,4,1871.94
84382654,Gaurangi Singh,vbumb@example.org,918000000000,"429, Goswami Chowk, Bhiwandi-975689",Pali,843683,28-02-2025,Inactive,3,540.83
22076522,Chaaya Andra,baniklila@example.org,916000000000,"11/294, Chander Zila, Ambarnath-944366",Hindupur,271246,01-03-2025,Regular,5,1670.28
26521850,Yatin Varma,shahadvika@example.com,911000000000,"29, Kothari Circle, Phusro-901162",Kishanganj,263131,02-03-2025,New,10,215.87
12277039,Manthan Trivedi,mparmer@example.org,916000000000,"83/51, Prakash Path
Parbhani 536736",Unnao,287796,03-03-2025,Regular,1,1422.63
39153585,Rishi Sur,modykaran@example.org,920000000000,"27/13, Prabhakar Ganj, Kishanganj 123587",Tirunelveli,325976,04-03-2025,Premium,9,1851.83
99231937,William Banerjee,bahadurjitsarin@example.net,917000000000,"86/296
Buch Marg
Satara 896641",Secunderabad,246460,05-03-2025,Regular,16,1757.01
49970560,Pallavi Rao,aryan83@example.net,912000000000,"11/37, Sahni Street, Madurai 667472",Guwahati,787564,06-03-2025,Regular,15,1587.05
68985290,Jack Memon,rmalhotra@example.net,914000000000,"51/961, Majumdar Zila
Jamshedpur-164148",Ujjain,770279,07-03-2025,Premium,17,1779.1
48000260,Dakshesh Jhaveri,kundaucchal@example.com,914000000000,"H.No. 772, Banerjee Zila, Imphal 073883",Bulandshahr,230718,08-03-2025,Inactive,18,592.51
2136830,Bhavya Goswami,saxenamadhavi@example.net,917000000000,"09/73
Bath Street
Parbhani-673476",Bidhannagar,598513,09-03-2025,New,4,485.78
44426129,Aahana Gopal,tdave@example.org,911000000000,"297
Kakar Zila
South Dumdum 826959",Vasai-Virar,945784,10-03-2025,Regular,10,591.55
57081965,Daksha Mutti,chaman40@example.org,917000000000,"168, Bala Circle
Vijayawada 590467",Patna,779376,11-03-2025,Regular,7,897.32
34156884,Rachita Lal,savantwarda@example.com,916000000000,"96/155
Srivastava Ganj, Farrukhabad 800537",Kolkata,769142,12-03-2025,Regular,14,877.65
27694927,Vedant Chandra,bhavikadara@example.org,910000000000,"H.No. 46
Oak Path, Dewas 419841",Nagpur,711139,13-03-2025,Premium,8,267.32
16230299,Urvi Koshy,mdatta@example.net,916000000000,"H.No. 010
Chandran Street
Mau 901345",Pune,858006,14-03-2025,Regular,4,1776.71
99424244,Bhavini Mander,yashasvipalan@example.net,916000000000,"800
Subramanian Street
Dhule-015954",Mumbai,184817,15-03-2025,Premium,15,379.8
3893903,Bimala Sura,aradhanaganesh@example.net,919000000000,"H.No. 05, Balay Zila, Hazaribagh 973916",Bathinda,546301,16-03-2025,New,20,1922.71
42989999,Ishwar Munshi,pganguly@example.org,920000000000,"643
Vaidya Circle
Kota-421541",Mahbubnagar,396934,17-03-2025,New,2,247.46
16617201,Ekaraj Bhandari,magarbanjeet@example.net,911000000000,"71/757
Sen Street
Kavali 743310",Hosur,790556,18-03-2025,New,8,355.17
46615831,Wishi Chada,avi03@example.org,916000000000,"30/93, Chadha Road
Nizamabad-229304",Raurkela Industrial Township,947965,19-03-2025,Inactive,4,855.3
55286608,Ekaraj Shan,psankaran@example.net,915000000000,"06/50, Loke Nagar, Tadepalligudem 421448",Kozhikode,112691,20-03-2025,New,11,374.96
79789048,Saumya Bassi,falgunichaudhari@example.net,914000000000,"H.No. 25, Kumer Zila, Jalandhar-370188",Ozhukarai,401049,21-03-2025,Regular,17,771.05
92885616,Noah Dey,nakshraghavan@example.net,914000000000,"88, Nadkarni Nagar, Gaya 628811",Delhi,342749,22-03-2025,Inactive,13,285.81
8375298,Yahvi Vora,misrathomas@example.net,917000000000,"92
Mahajan Marg
Tadepalligudem-886941",Begusarai,665539,23-03-2025,Premium,5,443.91
75560116,Indali Sehgal,qthaker@example.com,915000000000,"49/97
Gole Zila, Rampur 083595",Karaikudi,425210,24-03-2025,Regular,3,708.22
81462774,Ishaan Sarkar,bdara@example.net,913000000000,"78
Chaudhuri Marg, Phusro 720202",Junagadh,513437,25-03-2025,Regular,12,1895.04
89784343,Radhika Kaul,vidhimitra@example.net,911000000000,"24/53
Koshy Chowk, Bangalore-414625",Dibrugarh,451264,26-03-2025,Premium,11,673.6
38355752,Udyati Shenoy,ilad@example.net,917000000000,"882
Sharma Marg, Berhampore 371055",Panvel,848392,27-03-2025,Premium,20,336.21
39976965,Dayamai Sawhney,seshadrizilmil@example.com,910000000000,"980
Soni Circle, Chapra 478764",Pimpri-Chinchwad,858879,28-03-2025,Regular,13,714.17
33280073,Yuvraj Lad,saanvimandal@example.org,912000000000,"909
Krishnamurthy Circle
Nizamabad 447824",Tadepalligudem,102918,29-03-2025,Inactive,17,1537.47
46594066,Ishaan Lad,vsengupta@example.net,912000000000,"52/94, Choudhury Street
Chittoor-870282",Giridih,731803,30-03-2025,Premium,7,519.46
90298394,Urvashi Oak,tacharya@example.com,916000000000,"82, Nagi Ganj
Kulti 065984",Bhilwara,744905,31-03-2025,Regular,1,1947.79
42465414,Ria Mallick,lajitatrivedi@example.com,920000000000,"56/146
Rege Nagar, Kamarhati-492065",Kadapa,486794,01-04-2025,Regular,17,1898.12
13850004,Umang Ramakrishnan,warda08@example.org,912000000000,"724, Shah, Kishanganj 847017",Kozhikode,23455,02-04-2025,Premium,15,1129.76
55060796,Lopa Barman,yashodhara48@example.net,911000000000,"827
Narula Street, Karnal-354449",Satara,268202,03-04-2025,New,5,1299.25
25829710,Saumya Chhabra,gangaverma@example.com,916000000000,"H.No. 13
Sidhu Road, Gorakhpur-295747",Faridabad,289481,04-04-2025,New,4,1894.32
53782978,Laban Baria,mohinihari@example.net,913000000000,"H.No. 66, Kumer Street
Bongaigaon 699438",Junagadh,690652,05-04-2025,New,10,1390.84
76441843,Neelima Chander,znadkarni@example.org,911000000000,"H.No. 72, Raja Nagar, Anantapur 525150",Gulbarga,583506,06-04-2025,New,10,1437.54
4543215,Farhan Soni,binakala@example.com,910000000000,"84/481
Gupta Marg
Kolhapur-377160",Satna,339165,07-04-2025,Premium,6,526.7
86444757,Zaitra Walia,jason88@example.org,917000000000,"980, Boase Path
Shimoga 779674",Jabalpur,546325,08-04-2025,New,10,1212.75
22161071,Arunima Deol,dhruvlala@example.org,913000000000,"H.No. 579
Bala Zila
Durgapur 493585",Jalna,571163,09-04-2025,New,7,1582.43
66310963,Farhan Khare,bavaatharv@example.com,911000000000,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,10-04-2025,Inactive,6,1289.52
57340963,Wridesh Kothari,eshana23@example.com,914000000000,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,11-04-2025,Regular,2,230.19
49147776,Meghana Khanna,qkari@example.net,918000000000,"290
Prabhakar Road
Purnia-614564",Panvel,468561,12-04-2025,Inactive,5,1115.7
90743791,Vidhi Saxena,yasti64@example.net,919000000000,"H.No. 239, Kuruvilla Marg, Shivpuri 484426",Morbi,187890,13-04-2025,Inactive,5,1871.81
54222320,Edhitha Kakar,pillayomisha@example.org,917000000000,"H.No. 47, Singh Nagar
Nellore 891716",Pali,375546,14-04-2025,Regular,19,295.18
6184558,Gaurang Grewal,jpalan@example.net,914000000000,"51/040, Mittal Chowk
Salem-548267",Tezpur,80875,15-04-2025,Regular,1,1352.97
46989310,Atharv Sharaf,lallwarinder@example.net,915000000000,"385, Varghese Street, Moradabad 456513",Hindupur,8262,16-04-2025,Regular,17,577.75
35420673,Anika Agrawal,ymukhopadhyay@example.com,914000000000,"H.No. 261
Chatterjee Ganj
Jalgaon-635598",Chennai,472044,17-04-2025,Premium,19,501.98
9450435,Sai Chaudhry,ravalbina@example.com,914000000000,"76/10
Guha Marg, Thiruvananthapuram-148407",Bellary,630243,18-04-2025,Regular,1,1567.76
34853377,William Dutta,ktandon@example.net,918000000000,"H.No. 165
Madan Zila, Ambarnath 801685",Nanded,986269,19-04-2025,Premium,8,732.53
91384030,Gaurika Sheth,guneet73@example.org,917000000000,"820
Doctor Ganj
Chennai 396453",Arrah,418798,20-04-2025,Premium,11,1621.1
84641682,Anthony Natt,devansh22@example.com,916000000000,"H.No. 18, Deshpande Marg
Sirsa 415949",Bhilai,103668,21-04-2025,Inactive,16,909.95
97259564,Watika Narayanan,soommen@example.com,914000000000,"H.No. 97, Sule Ganj
Moradabad 014721",Khammam,14378,22-04-2025,Premium,6,1047.69
88553721,Vritti Mangat,rchoudhary@example.com,915000000000,"H.No. 067
Bhat Marg, Tadipatri 600686",Kadapa,858622,23-04-2025,Regular,6,984.13
59518795,Wazir Sandal,pmangal@example.org,913000000000,"95/826
Bal
Secunderabad 223476",Jodhpur,589920,24-04-2025,New,16,947.51
81533356,Gauri Lala,veer75@example.net,916000000000,"49
Radhakrishnan Street
Tenali-419488",Tiruppur,63954,25-04-2025,Premium,14,674.3
12469338,Lavanya Dani,fsathe@example.org,915000000000,"39/71, Talwar Nagar
Sonipat 594726",Coimbatore,728275,26-04-2025,Inactive,2,1896.89
60561655,Rohan Palla,imukherjee@example.org,913000000000,"498
Mohanty Path
Udupi-000701",Nashik,563888,27-04-2025,Regular,3,378.17
9105829,David Gopal,kdeol@example.org,913000000000,"80/23, Kashyap Chowk, Nanded-894272",Begusarai,450245,28-04-2025,Regular,11,1350.06
33034249,Lavanya Hari,aarini44@example.org,911000000000,"H.No. 62
Padmanabhan Road
Raebareli 131857",Bhind,684458,29-04-2025,Inactive,5,861.55
69632084,Max Sandal,amrutakhosla@example.org,914000000000,"25, Master Ganj
Jorhat-231554",Etawah,59625,30-04-2025,Premium,17,1400.31
69516494,Veda Chad,nakulsani@example.org,915000000000,"63/911
Pandya Zila, Rohtak 316439",Kanpur,520506,01-05-2025,Regular,12,1291.92
87120918,Wyatt Basak,maanav92@example.com,911000000000,"08, Prabhu Path
Haldia 489368",Malda,526640,02-05-2025,Inactive,10,1017.63
25665997,Barkha Sodhi,esom@example.net,911000000000,"H.No. 810, Sarkar Chowk, Rajahmundry 931307",Muzaffarnagar,684302,03-05-2025,Regular,3,1188.16
48778633,Sarthak Chaudhari,jmore@example.net,912000000000,"H.No. 27
Keer Zila
Bettiah 229893",Pimpri-Chinchwad,519996,04-05-2025,New,14,609.63
89617089,Kamala Apte,warjasnayar@example.org,914000000000,"H.No. 63
Sarkar Circle
Orai 521594",Bidhannagar,710095,05-05-2025,New,9,541.33
61877649,Yuvraj Roy,fitanvarty@example.net,918000000000,"72, Mannan Circle, Durgapur-415078",Nagaon,251525,06-05-2025,Premium,12,1739.04
46185579,Vidhi Pillai,ishanvi02@example.org,918000000000,"01/95, Mangat
Tinsukia 747651",Siliguri,88753,07-05-2025,Premium,3,1874.34
8734819,Balveer Verma,henry39@example.org,912000000000,"38/07
Chawla Marg, Farrukhabad 603507",Surendranagar Dudhrej,150558,08-05-2025,New,13,1466.9
46208150,Watika Bedi,lallawilliam@example.net,912000000000,"H.No. 513
Buch Chowk, Mau-355674",Meerut,266700,09-05-2025,New,3,1283.1
13189939,Ishanvi Raman,kalaoviya@example.net,916000000000,"38, Goyal Road
Ballia 891603",Bhopal,626288,10-05-2025,Inactive,17,1906.92
93318833,Jagat Sridhar,kashvi96@example.org,916000000000,"09/099, Oommen Zila
Mumbai 615873",Indore,920281,11-05-2025,New,19,490.94
75640174,Advik Bhakta,yashodharaseshadri@example.org,916000000000,"60/893
Das Chowk, Adoni 157491",Akola,186830,12-05-2025,Premium,2,1380.54
69415494,Yashvi Iyer,hkurian@example.net,914000000000,"H.No. 952, Viswanathan Chowk
Ongole-121550",Rajkot,742368,13-05-2025,New,9,706.67
58505903,Harinakshi Sibal,borabarkha@example.org,919000000000,"H.No. 68
Kohli
Suryapet 129805",Kottayam,289118,14-05-2025,New,18,1079.81
90184276,Vasudha Brar,rachitraju@example.com,918000000000,"50, Murthy Nagar
Howrah-738443",Kurnool,264663,15-05-2025,Inactive,1,580.47
5226128,Wridesh Mander,samakshshere@example.org,911000000000,"02/758, Garg Zila, Tinsukia-257738",Bhimavaram,227013,16-05-2025,New,10,1049.1
99347871,Robert Kashyap,gnadkarni@example.net,915000000000,"37/115
Kade Nagar
Baranagar 427420",Muzaffarnagar,535677,17-05-2025,Regular,3,1535.03
57081917,Nidra Choudhary,htiwari@example.net,914000000000,"H.No. 578
Gaba Zila
Nagercoil-822965",Howrah,420892,18-05-2025,Inactive,6,1378.87
18791381,Avni Gera,haritagandhi@example.net,918000000000,"80/24
Singhal Path
Anantapur 636515",Jamalpur,585239,19-05-2025,Premium,1,1206.26
94979163,Warda Sarin,yloke@example.com,918000000000,"07/82
Brahmbhatt Zila, Tumkur-832067",Kanpur,98338,20-05-2025,New,7,1146.5
81822935,Dhruv Ganguly,balvansule@example.org,913000000000,"23/02
Mane
Bhind 848106",Nanded,425857,21-05-2025,Regular,18,1808.94
63310076,Chavvi Jani,dbhandari@example.com,917000000000,"067
Dalal Zila
Sambalpur-237974",Etawah,334921,22-05-2025,Regular,17,1123.43
80862136,Pallavi Seth,deshpandebalhaar@example.net,919000000000,"21/80, Shetty Path, Haldia-849255",Ambattur,924868,23-05-2025,Premium,16,393.28
64316806,Yadavi Bhagat,yahviparsa@example.org,918000000000,"036, Taneja Nagar, Sonipat-029200",Karnal,930174,24-05-2025,Regular,2,836.58
37183511,Neel Minhas,upma50@example.net,917000000000,"55
Rout Chowk
Bardhaman-834635",Gopalpur,231644,25-05-2025,New,13,1855.04
52085702,Irya Soni,kadereyansh@example.com,912000000000,"H.No. 05, Sachdev Circle
Munger-508158",Fatehpur,231895,26-05-2025,New,8,801.83
16376189,Samaksh Srivastava,vsom@example.org,915000000000,"H.No. 417
Goel Road, Alappuzha-241112",Chapra,840977,27-05-2025,Premium,10,271.53
17132416,Diya Tak,timothy84@example.com,915000000000,"86, Swamy Marg, Agra 946002",Solapur,302449,28-05-2025,Regular,20,644.85
66440188,Ira Radhakrishnan,thomas14@example.org,914000000000,"610
Baral Path
Mahbubnagar-336583",Haldia,894414,29-05-2025,Premium,9,1976.52
10700664,Rehaan Tara,ishere@example.org,917000000000,"09/35, Kar
Jabalpur 573121",Raebareli,287997,30-05-2025,Regular,5,1535.01
12769552,Chameli Ranganathan,yutikaraja@example.org,911000000000,"32/73, Yadav Zila, Junagadh-515395",Ratlam,414930,31-05-2025,Regular,10,1316.09
89142848,Vasudha Jain,rameshzaitra@example.org,919000000000,"H.No. 190
Pandey Nagar, Bikaner-019291",Rajkot,286052,01-06-2025,New,11,1459.23
32006907,Mohammed Din,egandhi@example.com,914000000000,"H.No. 00
Contractor Street, Hindupur-954443",Guwahati,192156,02-06-2025,Regular,13,879.66
85072416,Brinda Sekhon,nayarnathan@example.org,916000000000,"75, Dhar
Durg-621338",Loni,973101,03-06-2025,New,20,467.12
23755474,Jhalak Rajagopal,rajugeetika@example.org,910000000000,"H.No. 888, Ranganathan Zila, Gulbarga 969531",Jodhpur,891412,04-06-2025,Premium,9,854.81
26752630,Nakul Gade,samuel16@example.net,915000000000,"40/280, Balakrishnan Path, Bongaigaon 601425",Delhi,313960,05-06-2025,Inactive,5,1340.67
59353207,Aayush Oza,wmangat@example.org,914000000000,"H.No. 293
Divan Road
Berhampur 659733",Khammam,89328,06-06-2025,Inactive,2,1618.52
12090436,Tripti Yogi,sekhonjhalak@example.org,913000000000,"24/89, Gour, Chandigarh 624564",Asansol,684483,07-06-2025,Regular,18,1307.52
97419742,Wishi Doshi,gauri61@example.com,919000000000,"290, Chad Street, Shahjahanpur-216192",Adoni,603224,08-06-2025,Inactive,7,1663.04
99772709,Xiti Jaggi,girishgour@example.net,916000000000,"39/76, Yogi Chowk, Jalna-806277",Tadepalligudem,798755,09-06-2025,Regular,11,1905.19
88667557,Gunbir Anand,avni95@example.net,915000000000,"H.No. 13, Sarma Path
Bhilwara 520495",Chennai,478377,10-06-2025,New,10,792.85
4394659,Xalak Goel,thakurmitali@example.org,915000000000,"69/41, Sen Nagar
Bhagalpur-361305",Pune,92392,11-06-2025,New,7,291.77
52757321,Hritik Narain,jagvi66@example.net,915000000000,"500
Raghavan Circle
Nellore 449924",Bulandshahr,262684,12-06-2025,New,11,1059.22
19275474,Girik Hora,azadchoudhary@example.org,918000000000,"78/37
Gera Zila, Alappuzha-096565",Lucknow,916112,13-06-2025,New,14,698.12
55404382,Isaiah Issac,csahni@example.net,916000000000,"H.No. 428
Dewan Road, Hospet-604940",Guntakal,245224,14-06-2025,Premium,19,950.79
70084516,Ishaan Baria,gulatichaitaly@example.org,915000000000,"H.No. 765, Sangha, Pimpri-Chinchwad-976190",Pallavaram,932798,15-06-2025,New,11,486.51
29265216,Samuel Buch,ethankala@example.com,919000000000,"05
Wable Nagar, Varanasi-387829",Bidar,638496,16-06-2025,New,3,609.49
